quote,author,category
"Perseus Jackson, I do expect you torefrain from causing any more trouble. """"Trouble?"" I demanded.Dionysus snapped his fingers. A newspaper appeared on the table-the front page of today'sNew York Post, There was my yearbook picture from Meriwether Prep. It was hard for me tomake out the headline, but I had a pretty good guess what it said. Something like: ...Perseus Jackson, I do expect you torefrain from causing any more trouble. """"Trouble?"" I demanded.Dionysus snapped his fingers. A newspaper appeared on the table-the front page of today'sNew York Post, There was my yearbook picture from Meriwether Prep. It was hard for me tomake out the headline, but I had a pretty good guess what it said. Something like: Thirteen-Year-Old Lunatic Torches Gymnasium.","Rick Riordan, The Sea of Monsters","dionysus, percy-jackson"
We need a shroud. A shroud for the son of Hermes.,"Rick Riordan, The Last Olympian","death, luke, percy-jackson"
My mother was gone. The whole world should be black and cold. Nothing should look beautiful.,Rick Riordan,"angst, percy-jackson"
"I've found peace here at the co-op. You could stay with us, if you want. Become a ROFLcopter.","Rick Riordan, The Son of Neptune","iris, percy-jackson"
"Piper and Hazel were ready to go, but first Annabeth turned to Percy, who was leaning on the starboard rail, gazing over the bay. Annabeth took his hand. “What are you going to do while we’re go","Rick Riordan, The Mark of Athena","annabeth-chase, hazel-levesque, percy-jackson, percy-jackson-and-the-olympians, piper-mclean, the-heroes-of-olympus, the-mark-of-athena"
"Percy says be talked to a Nereid in Charleston Harbor!”“Good for him!” Leo yelled back. “The Nereid said we should seek help from Chiron’s brothers.”“What does that mean? The Party Ponies?” Leo had never met Chiron’s crazy centaur relatives, but he’d heard rumors of Nerf sword-fights, root beer-chugging contests, and Super Soakers filled with pressurized whipped cream. “Not sure,” Annabeth said. “But I’ve got coordinates. Can you input latitude and longitude in this thi","Rick Riordan, The Mark of Athena","annabeth-chase, chiron, family, heroes-of-olympus, humor, leo-valdez, nereids, party-ponies, percy-jackson, percy-jackson-and-the-olympians, the-mark-of-athena"
"Percy?"" Annabeth gripped his arm.""Oh, bad,"" he muttered. ""Bad. Bad."" He looked across the table at Frank and Hazel. ""You guys remember Polybotes?""""The giant who invaded Camp Jupiter,"" Hazel said. ""The anti-Poseidon you whacked in the head with a Terminus statue. Yes, I think I remember","Rick Riordan, The Mark of Athena","annabeth-chase, camp-jupiter, hazel-levesque, heroes-of-olympus, humor, percy-jackson, percy-jackson-and-the-olympians, polybotes, poseidon, terminus, the-mark-of-athena"
"I’m nobody’s sidekick,” Annabeth growled. “And, Percy, his accent sounds familiar because he sounds like his mother. We killed her in New Jersey.”Percy frowned. “I’m pretty sure that accent isn’t New Jersey. Who’s his—? Oh.”It all fell into place. Aunty Em’s Garden Gnome Emporium—the lair of Medusa. She’d talked with that same accent, at least until Percy had cut off her ","Rick Riordan, The Mark of Athena","accents, annabeth-chase, family, humor, medusa, new-jersey, percy-jackson, percy-jackson-and-the-olympians, the-heroes-of-olympus, the-mark-of-athena"
"She led him past the engine room, which looked like a very dangerous, mechanized jungle gym, with pipes and pistons and tubes jutting from a central bronze sphere. Cables resembling giant metal noodles snaked across the floor and ran up the walls. “How does that thing even work?” Percy asked. “No idea,” Annabeth said. “And I’m the only one besides Leo who can operate it.”“That’s reassuring.”“It should be fine. It’s only threatened to blow up once.”“You’re kidding, I hope.”She smiled. “Come on.","Rick Riordan, The Mark of Athena","annabeth-chase, explosions, heroes-of-olympus, humor, leo-valdez, mechanics, percy-jackson, percy-jackson-and-the-olympians, romance, the-mark-of-athena"
"If you ever leave me again,’ she said, her eyes stinging, ‘I swear to all the gods-‘Percy had the nerve to laugh. Suddenly the lump of heated emotions melted inside Annabeth.‘Consider me warned,’ Percy said. ‘I missed you, too.","Rick Riordan, The Mark of Athena","annabeth-chase, love, percy-jackson"
"According to Festus, our flying table, Buford, made it back safely while we were in Charleston, so those eagles didn't get him. Unfortunately, he lost the laundry bag with your pants.""""Dang it!"" Frank Barked, which Leo figured was probably severe profanity for him.No doubt Frank would've cursed some more -busting out the golly gees and the gosh darns- but Percy interrupted by doubling over and groaning.""Did the world just turn upside down?"" he asked.Jason pressed his hands to his head. ""Yeah, and it's spinning. Everything is yellow. Is it supposed to be yellow?",Rick Riordan,"buford-the-table, frank-zhang, humour, jason-grace, leo-valdez, percy-jackson"
"Nico started to crawl away, groaning. Percy wanted him to move faster and groan less. He considered throwing his wonder bread at him.",Rick Riordan,"nico-di-angelo, percy-jackson, wonder-bread"
"Percy looked at Coach Hedge and Frank. “A trap?”“Probably,” Frank said. “She’s not mortal,” Hedge said, sniffing the air. “Probably some kind of goat-eating, demigod-destroying fiend from Tartarus.”“No doubt,” Percy agreed. “Awesome.” Hedge grinned. “Let’s go.","Rick Riordan, The Mark of Athena","coach-hedge, frank-zhang, humor, percy-jackson, percy-jackson-and-the-olympians, the-heroes-of-olympus, the-mark-of-athena"
"You both passed out,” Percy said. “I don’t know why, but Ella told me not to worry about it. She said you were…sharing?”“Sharing,” Ella agreed. She crouched in the stern, preening her wing feathers with her teeth, which didn’t look like a very effective form of personal hygiene. She spit out some red fluff. “Sharing is good. No more blackouts. Biggest American blackout, August 14, 2003. Hazel shared. No more blackouts.”Percy scratched his head. “Yeah…we’ve been having conversations like that all night. I still don’t know what she’s talking about.","Rick Riordan, The Mark of Athena","blackouts, ella, hazel-levesque, heroes-of-olympus, percy-jackson, percy-jackson-and-the-olympians, sharing, the-son-of-neptune"
"Frank tugged again with no luck. Even Hazel was trying not to laugh.Frank grimaced with concentration. Suddenly, he disappeared. On the deck where he’d been standing, a green iguana crouched next to an empty set of Chinese handcuffs.“Well done, Frank Zhang,” Leo said dryly, doing his impression of Chiron the centaur. “That is exactly how people beat Chinese handcuffs. They turn into iguanas.","Rick Riordan, The Mark of Athena","chinese-handcuffs, frank-zhang, iguanas, mark-of-athena, percy-jackson, rick-riordan"
"Percy and Reyna occupied matching praeters' chairs on the dais, which made Percy self-conscious. It wasn't easy looking dignified wearing a bedsheet and a purple cape. ""The camp is safe,"" Octavian continued. "" I'll be the first to congragulate our heroes for bringing back the legion's eagle and so much Imperial gold! Truly we have been blessed with good fortune. But why do more? Why tempt fate?"" ""I'm glad you asked."" Percy stood, taking the question as an opening. Octavian stammered, "" I wasn't--""""--Part of the quest,"" Percy said. ""Yes I know. And your'e wise to let me explain, since I was.","Rick Riordan, The Son of Neptune","humor, percy-jackson"
"Percy looked at his friends. ""I'm getting tired of this guy's shirt.""""Combat time?"" Piper grabbed her horn of plenty.""I hate wonder bread,"" Jason said.Together, they charged.",Rick Riordan,"humour, jason-grace, percy-jackson, piper-mclean, wonder-bread"
"No more Lastrygonians.” Ella fluttered down and landed next to them. “Six minus six is zero. Spears are good for subtraction, yep.","Rick Riordan, The Son of Neptune","ella, heroes-of-olympus, laistrygonians, percy-jackson, rick-riordan, son-of-neptune"
"Annabeth looked at me. "" We have to get out of here."" "" You think I want to be in the girls' restroom?"" "" I mean the ship, Percy! We have to get off the ship."" "" Smells bad,"" Tyson agreed. "" And dogs eat all the eggs. Annabeth is right. We must leave the restroom and the ship.","Rick Riordan, The Sea of Monsters","annabeth-chase, percy-jackson, tyson"
"I looked at the campers, all of them grim and determined. I tried not to feel like this was the last time I'd ever see them all together. 'You're the greatest heroes of this millennium,' I told them. 'It doesn't matter how many monsters come at you. Fight bravely, and we will win.' I raised Riptide and shouted, 'FOR OLYMPUS!' They shouted in response, and our forty voices echoed off the buildings of Midtown.","Rick Riordan, The Last Olympian","inspirational, percy-jackson"
"That's what being a demigod was all about, not quite belonging in the mortal world or on Mount Olympus but trying to make peace with both sides of their nature.",Rick Riordan,"demigod, mark-of-athena, percy-jackson"
Set wide the window. Let me drink the day.,"Edith Wharton, Artemis to Actaeon and Other Verses","carpe-diem, day, daytime, window"
"Then Day reaches out and touches my hand with his. He encloses it in a handshake. And just like that, I am linked with him again, I feel the pulse of our bond and his- tory and love through our hands, like a wave of magic, the return of a long-lost friend. Of something meant to be. The feeling brings tears to my eyes. Perhaps we can take a step forward together.“Hi,” he says. “I’m Daniel.” “Hi,” I reply. “I’m June.","Marie Lu, Champion","day, epilogue, june"
What a joke! Poor little rich girl's fallen in love with the Republic's most famous criminal.,"Marie Lu, Legend","day, june"
"Sometimes, the sun sets earlier. Days don’t last forever, you know. But I’ll fight as hard as I can. I can promise you that.","Marie Lu, Champion","champion, day, june, marie-lu"
I’ve been searching a long time for something I think I lost. I felt like I found something when I saw you back there.,"Marie Lu, Champion","champion, day, june"
"You're brilliant,""he says.""But you're a fool to stay with someone like me.""I close my eyes at the touch of his hand.""Then we are both fools.","Marie Lu, Legend","day, june"
"You should have taken me with you,"" I whisper to him. Then I lean my head against his and begin to cry. In my mind, I make a silent promise to my brother's killer.I will hunt you down. I will scour the streets of Los Angeles for you. Search every street in the Republic if I have to. I will trick you and deceive you, lie, cheat and steal to find you, tempt you out of your hiding place, and chase you until you have nowhere else to run. I make you this promise: your life is mine.","Marie Lu, Legend","day, june, legend"
"I hope,” he replies softly, “to get to know you again. If you are open to it. There is a fog around you that I would like to clear away.","Marie Lu, Champion","champion, daniel-wing, day, june-iparis, juneiparis, legend"
